CVEGEO,suelo_arcilloso,suelo_arenoso,suelo_fertil,suelo_limitado,nomestado
11022,0.0,0.0,81.37147184304018,18.62852815695982,GUANAJUATO
11023,58.31585003058335,0.0,41.68414996941665,0.0,GUANAJUATO
11024,100.0,0.0,0.0,0.0,GUANAJUATO
11025,75.15265323076045,0.0,24.847346769239547,0.0,GUANAJUATO
11026,87.79263430386001,0.0,12.207365696139973,0.0,GUANAJUATO
11027,69.11498804311984,0.0,30.88501195688017,0.0,GUANAJUATO
11028,100.0,0.0,0.0,0.0,GUANAJUATO
11029,0.0,0.0,100.0,0.0,GUANAJUATO
11030,0.0,0.0,97.69687714396692,2.3031228560330743,GUANAJUATO
11031,99.64851563309598,0.0,0.351484366904008,0.0,GUANAJUATO
11032,0.0,32.66767571428454,67.33232428571546,0.0,GUANAJUATO
11033,10.13473531795086,18.421233281780893,71.44403140026824,0.0,GUANAJUATO
11034,0.0,0.0,100.0,0.0,GUANAJUATO
11035,65.43676719810915,0.0,34.563232801890855,0.0,GUANAJUATO
11036,100.0,0.0,0.0,0.0,GUANAJUATO
11037,25.433446528403163,0.0,74.56655347159685,0.0,GUANAJUATO
11038,1.5099202479921037,0.0,98.4900797520079,0.0,GUANAJUATO
11039,100.0,0.0,0.0,0.0,GUANAJUATO
