municipio,suelo_arcilloso,suelo_arenoso,suelo_fertil,suelo_limitado
IRIMBO,100.0,0.0,0.0,0.0
JUNGAPEO,70.29909617814758,0.0,29.700903821852414,0.0
TUXPAN,97.34084484053228,0.0,0.0,0.0
ANGANGUEO,0.0,0.0,0.0,0.0
JUÁREZ,5.393885055459686,0.0,75.23256564461938,0.0
OCAMPO,7.440607196633726,0.0,0.0,0.0
SUSUPUATO,0.0,0.0,55.61689770033348,0.0
ZITÁCUARO,19.430805452720602,0.0,0.022924118303453405,0.0
AMACUZAC,0.0,0.0,100.0,0.0
JOJUTLA,0.0,0.0,100.0,0.0
PUENTE DE IXTLA,0.0,0.0,100.0,0.0
TLALTIZAPÁN DE ZAPATA,0.0,0.0,100.0,0.0
TLAQUILTENANGO,0.0,0.0,100.0,0.0
ZACATEPEC,0.0,0.0,100.0,0.0
COATLÁN DEL RÍO,0.0,0.0,100.0,0.0
EMILIANO ZAPATA,0.0,0.0,90.47103260645231,0.0
MAZATEPEC,0.0,0.0,100.0,0.0
MIACATLÁN,0.0,0.0,100.0,0.0
TEMIXCO,0.0,0.0,65.76793182628825,0.0
TETECALA,0.0,0.0,100.0,0.0
XOCHITEPEC,0.0,0.0,100.0,0.0
CUERNAVACA,0.0,0.0,28.54316278444457,0.0
JIUTEPEC,0.0,0.0,56.0913767377625,0.0
ATLATLAHUCAN,0.0,9.489376257218023,82.95026269796828,0.0
HUITZILAC,0.0,0.0,0.0,0.0
TEPOZTLÁN,0.0,0.0,38.41219475711387,0.0
TLALNEPANTLA,0.0,0.0,2.3469582567997245,0.0
TLAYACAPAN,0.0,0.0,95.79914050987217,0.0
TOTOLAPAN,0.0,0.0,10.086594060895319,0.0
YAUTEPEC,0.0,0.0,100.0,0.0
OCUITUCO,0.0,93.82754866652891,6.172451333471094,0.0
TETELA DEL VOLCÁN,0.0,99.42696626552674,0.5730337344732557,0.0
YECAPIXTLA,0.0,15.956214989384499,84.04378501061551,0.0
ZACUALPAN,0.0,22.850853038451746,77.14914696154827,0.0
TEMOAC,0.0,0.0,100.0,0.0
AXOCHIAPAN,0.0,10.664853586278076,89.33514641372193,0.0
AYALA,0.0,0.0,100.0,0.0
CUAUTLA,0.0,0.0,100.0,0.0
JANTETELCO,0.0,0.0,100.0,0.0
JONACATEPEC,0.0,0.0,100.0,0.0
TEPALCINGO,0.0,0.0,100.0,0.0
ROSAMORADA,0.0,0.14619152282780087,99.8538084771722,0.0
RUÍZ,0.0,5.100834489459942,94.89916551054006,0.0
TUXPAN,0.0,0.0,100.0,0.0
SANTIAGO IXCUINTLA,5.724267915340511,0.0,94.2757320846595,0.0
COMPOSTELA,0.21570287223957105,46.396731919182244,53.387565208578195,0.0
SAN PEDRO LAGUNILLAS,3.146237244337191,96.80910131619214,0.044661439470668717,0.0
BAHÍA DE BANDERAS,0.0,0.0,100.0,0.0
AHUACATLÁN,0.0,80.28728440789405,19.71271559210594,0.0
AMATLÁN DE CAÑAS,0.0,0.3827147815158272,99.61728521848417,0.0
IXTLÁN DEL RÍO,0.0,14.86558106061137,85.13441893938862,0.0
JALA,0.0,62.33582216817028,37.66417783182971,0.0
SANTA MARÍA DEL ORO,35.73098854405957,63.06736574719838,1.2016457087420442,0.0
LA YESCA,0.0,7.150541273017387,92.8494587269826,0.0
ACAPONETA,0.0,32.83672347975875,67.16327652024125,0.0
HUAJICORI,0.0,100.0,0.0,0.0
TECUALA,0.0,0.0,100.0,0.0
XALISCO,40.64236037077138,59.35763962922863,0.0,0.0
DEL NAYAR,2.0795662180736327,88.45143690373372,9.468996878192643,0.0
SAN BLAS,54.741907988757156,25.83743470969452,19.42065730154832,0.0
TEPIC,89.33639602631345,9.735929793524832,0.9276741801617026,0.0
ANÁHUAC,0.0,0.0,0.0,100.0
LAMPAZOS DE NARANJO,0.1503743472908416,45.642058164842915,0.0,54.20756748786625
BUSTAMANTE,0.0,81.25680919213644,0.0,18.74319080786357
SABINAS HIDALGO,0.0,43.67172832547222,0.0,56.3282716745278
VILLALDAMA,0.0,100.0,0.0,0.0
PARÁS,0.0,0.0,0.0,100.0
VALLECILLO,0.0,0.0,0.0,100.0
AGUALEGUAS,0.0,28.11964988501763,0.0,71.88035011498238
CERRALVO,0.0,78.2109236086393,0.0,21.78907639136069
GENERAL TREVIÑO,0.0,0.0,0.0,100.0
MELCHOR OCAMPO,0.0,88.49538442548369,0.0,11.504615574516318
ABASOLO,0.0,100.0,0.0,0.0
EL CARMEN,0.0,73.70563289182294,0.0,26.29436710817706
CIÉNEGA DE FLORES,0.0,0.0,0.0,100.0
GARCÍA,0.0,97.4869750606872,0.0,2.513024939312796
MINA,0.0,18.26691694984404,0.0,81.73308305015595
SALINAS VICTORIA,0.0,52.30049587727766,0.0,47.69950412272234
HIDALGO,0.0,99.94693859332531,0.0,0.05306140667467517
APODACA,78.66950291937871,8.494906638823542,0.0,12.835590441797756
GENERAL ESCOBEDO,8.58726200699367,91.41273799300633,0.0,0.0
PESQUERÍA,73.32831385345929,0.0,0.0,26.671686146540697
SANTA CATARINA,0.0,100.0,0.0,0.0
DOCTOR GONZÁLEZ,13.01786765499151,20.213523713517215,0.0,66.76860863149128
GENERAL ZUAZUA,9.667190548983056,7.889278493939872,0.0,82.44353095707707
HIGUERAS,3.049656136483405,51.61318855644554,0.0,45.33715530707105
MARÍN,56.682772648679666,22.658675136638156,0.0,20.658552214682167
CHINA,29.61384066367634,0.0,0.0,47.75893865794796
LOS HERRERAS,0.0,38.61581974630525,0.0,61.38418025369475
LOS RAMONES,4.836824384357165,4.382510088874085,0.0,90.78066552676876
LOS ALDAMAS,0.0,0.0,0.0,100.0
DOCTOR COSS,0.0,0.0,0.0,100.0
GENERAL BRAVO,1.8924313293466388,0.0,0.0,98.10756867065336
ALLENDE,59.46567403504949,40.534325964950504,0.0,0.0
MONTEMORELOS,69.31398154314252,30.66573103150199,0.0,0.0
RAYONES,0.0,100.0,0.0,0.0
HUALAHUISES,99.99921828982752,0.0007817101724774729,0.0,0.0
ITURBIDE,0.0,100.0,0.0,0.0
LINARES,61.65838110408307,32.598518695485154,0.0,0.0
GENERAL TERÁN,66.23601991728387,0.0,0.0,8.22757877515094
CADEREYTA JIMÉNEZ,39.31378230482881,0.40167150567132276,0.0,60.28454618949986
JUÁREZ,64.03512022032297,6.439717750702943,0.0,29.5251620289741
SANTIAGO,8.593153671110063,91.40684632888994,0.0,0.0
GALEANA,0.0,43.32137086072646,0.0,56.67862913927354
ARAMBERRI,0.0,79.69201315861987,0.0,20.307986841380117
GENERAL ZARAGOZA,0.0,91.0417949217708,0.0,8.958205078229202
DOCTOR ARROYO,0.0,34.559799630849405,0.0,65.4402003691506
MIER Y NORIEGA,0.0,79.45850147059674,0.0,20.541498529403263
ASUNCIÓN CUYOTEPEJI,0.0,100.0,0.0,0.0
CALIHUALÁ,0.0,100.0,0.0,0.0
COICOYÁN DE LAS FLORES,0.0,100.0,0.0,0.0
COSOLTEPEC,0.0,100.0,0.0,0.0
FRESNILLO DE TRUJANO,0.0,100.0,0.0,0.0
GUADALUPE DE RAMÍREZ,0.0,100.0,0.0,0.0
HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,0.0,100.0,0.0,0.0
MARISCALA DE JUÁREZ,0.0,100.0,0.0,0.0
IXPANTEPEC NIEVES,0.0,100.0,0.0,0.0
SAN AGUSTÍN ATENANGO,0.0,100.0,0.0,0.0
SAN ANDRÉS DINICUITI,0.0,100.0,0.0,0.0
SAN ANDRÉS TEPETLAPA,0.0,100.0,0.0,0.0
SAN FRANCISCO TLAPANCINGO,0.0,100.0,0.0,0.0
SAN JERÓNIMO SILACAYOAPILLA,0.0,100.0,0.0,0.0
SAN JORGE NUCHITA,0.0,99.99999999999999,0.0,0.0
SAN JOSÉ AYUQUILA,0.0,100.0,0.0,0.0
SAN JUAN BAUTISTA SUCHITEPEC,0.0,100.0,0.0,0.0
SAN JUAN BAUTISTA TLACHICHILCO,0.0,100.0,0.0,0.0
SAN JUAN CIENEGUILLA,0.0,100.0,0.0,0.0
SAN JUAN IHUALTEPEC,0.0,100.0,0.0,0.0
SAN LORENZO VICTORIA,0.0,100.0,0.0,0.0
SAN MARCOS ARTEAGA,0.0,100.0,0.0,0.0
SAN MARTÍN PERAS,0.0,100.0,0.0,0.0
SAN MARTÍN ZACATEPEC,0.0,100.0,0.0,0.0
SAN MATEO NEJÁPAM,0.0,100.0,0.0,0.0
SAN MIGUEL AHUEHUETITLÁN,0.0,100.0,0.0,0.0
SAN MIGUEL AMATITLÁN,0.0,100.0,0.0,0.0
SAN MIGUEL TLACOTEPEC,0.0,100.0,0.0,0.0
SAN NICOLÁS HIDALGO,0.0,100.0,0.0,0.0
SAN PEDRO Y SAN PABLO TEQUIXTEPEC,0.0,100.0,0.0,0.0
SAN SEBASTIÁN TECOMAXTLAHUACA,0.0,100.0,0.0,0.0
SAN SIMÓN ZAHUATLÁN,0.0,100.0,0.0,0.0
SANTA CATARINA ZAPOQUILA,0.0,100.0,0.0,0.0
SANTA CRUZ DE BRAVO,0.0,100.0,0.0,0.0
SANTA CRUZ TACACHE DE MINA,0.0,100.0,0.0,0.0
SANTA MARÍA CAMOTLÁN,0.0,100.0,0.0,0.0
SANTIAGO AYUQUILILLA,0.0,100.0,0.0,0.0
SANTIAGO CACALOXTEPEC,0.0,100.0,0.0,0.0
SANTIAGO CHAZUMBA,0.0,100.0,0.0,0.0
SANTIAGO DEL RÍO,0.0,100.0,0.0,0.0
SANTIAGO HUAJOLOTITLÁN,0.0,100.0,0.0,0.0
SANTIAGO JUXTLAHUACA,0.0,100.0,0.0,0.0
SANTIAGO MILTEPEC,0.0,100.0,0.0,0.0
SANTIAGO TAMAZOLA,0.0,100.00000000000001,0.0,0.0
SANTIAGO YUCUYACHI,0.0,100.0,0.0,0.0
SANTO DOMINGO TONALÁ,0.0,100.0,0.0,0.0
SANTO DOMINGO YODOHINO,0.0,100.0,0.0,0.0
SANTOS REYES TEPEJILLO,0.0,100.0,0.0,0.0
SANTOS REYES YUCUNÁ,0.0,100.0,0.0,0.0
SILACAYOÁPAM,0.0,100.0,0.0,0.0
"H. V. TEZOATLÁN DE SEGURA Y LUNA, C. DE LA I.DE O.",0.0,100.0,0.0,0.0
ZAPOTITLÁN LAGUNAS,0.0,100.0,0.0,0.0
ZAPOTITLÁN PALMAS,0.0,100.0,0.0,0.0
CONCEPCIÓN BUENAVISTA,0.0,100.0,0.0,0.0
SANTA MAGDALENA JICOTLÁN,0.0,100.0,0.0,0.0
SAN ANDRÉS LAGUNAS,0.0,100.0,0.0,0.0
SAN ANTONINO MONTE VERDE,0.0,100.0,0.0,0.0
SAN ANTONIO ACUTLA,0.0,100.0,0.0,0.0
SAN BARTOLO SOYALTEPEC,0.0,100.0,0.0,0.0
SAN CRISTÓBAL SUCHIXTLAHUACA,0.0,100.0,0.0,0.0
SAN FRANCISCO TEOPAN,0.0,100.0,0.0,0.0
SAN JUAN BAUTISTA COIXTLAHUACA,0.0,100.0,0.0,0.0
SAN JUAN TEPOSCOLULA,0.0,100.0,0.0,0.0
SAN MATEO TLAPILTEPEC,0.0,100.0,0.0,0.0
SAN MIGUEL TEQUIXTEPEC,0.0,100.0,0.0,0.0
SAN MIGUEL TULANCINGO,0.0,100.0,0.0,0.0
SAN PEDRO NOPALA,0.0,100.0,0.0,0.0
SAN PEDRO TOPILTEPEC,0.0,100.0,0.0,0.0
SAN PEDRO Y SAN PABLO TEPOSCOLULA,0.0,100.0,0.0,0.0
SAN PEDRO YUCUNAMA,0.0,100.0,0.0,0.0
SAN SEBASTIÁN NICANANDUTA,0.0,100.0,0.0,0.0
VILLA DE CHILAPA DE DÍAZ,0.0,100.0,0.0,0.0
SANTA MARÍA NATIVITAS,0.0,100.0,0.0,0.0
SANTA MARÍA NDUAYACO,0.0,100.0,0.0,0.0
SANTIAGO IHUITLÁN PLUMAS,0.0,100.0,0.0,0.0
SANTIAGO NEJAPILLA,0.0,100.0,0.0,0.0
VILLA TEJÚPAM DE LA UNIÓN,0.0,100.0,0.0,0.0
SANTIAGO TEPETLAPA,0.0,100.0,0.0,0.0
SANTIAGO YOLOMÉCATL,0.0,100.0,0.0,0.0
SANTO DOMINGO TLATAYÁPAM,0.0,100.0,0.0,0.0
SANTO DOMINGO TONALTEPEC,0.0,100.0,0.0,0.0
SAN VICENTE NUÑÚ,0.0,100.0,0.0,0.0
VILLA DE TAMAZULÁPAM DEL PROGRESO,0.0,100.0,0.0,0.0
TEOTONGO,0.0,100.0,0.0,0.0
TEPELMEME VILLA DE MORELOS,0.0,100.0,0.0,0.0
TLACOTEPEC PLUMAS,0.0,100.0,0.0,0.0
LA TRINIDAD VISTA HERMOSA,0.0,100.0,0.0,0.0
ASUNCIÓN NOCHIXTLÁN,0.0,100.00000000000001,0.0,0.0
MAGDALENA JALTEPEC,0.0,100.0,0.0,0.0
MAGDALENA ZAHUATLÁN,0.0,100.0,0.0,0.0
SAN ANDRÉS NUXIÑO,0.0,100.0,0.0,0.0
SAN ANDRÉS SINAXTLA,0.0,100.0,0.0,0.0
SAN FRANCISCO CHINDÚA,0.0,100.0,0.0,0.0
SAN FRANCISCO JALTEPETONGO,0.0,100.0,0.0,0.0
SAN FRANCISCO NUXAÑO,0.0,100.0,0.0,0.0
SAN JUAN DIUXI,0.0,100.0,0.0,0.0
SAN JUAN SAYULTEPEC,0.0,100.0,0.0,0.0
SAN JUAN TAMAZOLA,0.0,100.0,0.0,0.0
SAN JUAN YUCUITA,0.0,100.0,0.0,0.0
SAN MATEO ETLATONGO,0.0,100.0,0.0,0.0
SAN MATEO SINDIHUI,0.0,100.0,0.0,0.0
SAN MIGUEL CHICAHUA,0.0,100.0,0.0,0.0
SAN MIGUEL HUAUTLA,0.0,100.0,0.0,0.0
SAN MIGUEL PIEDRAS,0.0,100.0,0.0,0.0
SAN MIGUEL TECOMATLÁN,0.0,100.0,0.0,0.0
SAN PEDRO COXCALTEPEC CÁNTAROS,0.0,100.0,0.0,0.0
SAN PEDRO TEOZACOALCO,0.0,100.0,0.0,0.0
SAN PEDRO TIDAÁ,0.0,100.0,0.0,0.0
SANTA MARÍA APAZCO,0.0,100.0,0.0,0.0
SANTA MARÍA CHACHOÁPAM,0.0,100.0,0.0,0.0
SANTIAGO APOALA,0.0,100.0,0.0,0.0
SANTIAGO HUAUCLILLA,0.0,100.0,0.0,0.0
SANTIAGO TILANTONGO,0.0,100.0,0.0,0.0
SANTIAGO TILLO,0.0,100.0,0.0,0.0
SANTO DOMINGO NUXAÁ,0.0,100.0,0.0,0.0
SANTO DOMINGO YANHUITLÁN,0.0,100.0,0.0,0.0
MAGDALENA YODOCONO DE PORFIRIO DÍAZ,0.0,100.0,0.0,0.0
YUTANDUCHI DE GUERRERO,0.0,100.0,0.0,0.0
SANTA INÉS DE ZARAGOZA,0.0,100.0,0.0,0.0
CONSTANCIA DEL ROSARIO,0.0,100.0,0.0,0.0
CHALCATONGO DE HIDALGO,0.0,99.99999999999999,0.0,0.0
MESONES HIDALGO,0.0,53.41619200297588,46.583807997024124,0.0
MAGDALENA PEÑASCO,0.0,100.0,0.0,0.0
PUTLA VILLA DE GUERRERO,0.0,96.19459318361551,3.8054068163845005,0.0
LA REFORMA,0.0,8.726074450021994,91.273925549978,0.0
SAN AGUSTÍN TLACOTEPEC,0.0,100.0,0.0,0.0
SAN ANDRÉS CABECERA NUEVA,0.0,84.19770132816849,15.802298671831513,0.0
SAN ANTONIO SINICAHUA,0.0,100.0,0.0,0.0
SAN BARTOLOMÉ YUCUAÑE,0.0,100.0,0.0,0.0
SAN CRISTÓBAL AMOLTEPEC,0.0,100.0,0.0,0.0
SAN ESTEBAN ATATLAHUCA,0.0,100.0,0.0,0.0
SAN JUAN ACHIUTLA,0.0,100.0,0.0,0.0
SAN JUAN MIXTEPEC,0.0,100.0,0.0,0.0
SAN JUAN ÑUMÍ,0.0,100.0,0.0,0.0
SAN JUAN TEITA,0.0,100.0,0.0,0.0
SAN MARTÍN HUAMELÚLPAM,0.0,100.0,0.0,0.0
SAN MARTÍN ITUNYOSO,0.0,100.0,0.0,0.0
SAN MATEO PEÑASCO,0.0,100.0,0.0,0.0
SAN MIGUEL ACHIUTLA,0.0,100.0,0.0,0.0
SAN MIGUEL EL GRANDE,0.0,100.0,0.0,0.0
SAN PABLO TIJALTEPEC,0.0,100.0,0.0,0.0
SAN PEDRO AMUZGOS,0.0,68.83390695746637,31.16609304253362,0.0
SAN PEDRO MÁRTIR YUCUXACO,0.0,100.0,0.0,0.0
SAN PEDRO MOLINOS,0.0,100.0,0.0,0.0
SANTA CATARINA TAYATA,0.0,100.0,0.0,0.0
SANTA CATARINA TICUÁ,0.0,100.0,0.0,0.0
SANTA CATARINA YOSONOTÚ,0.0,100.0,0.0,0.0
SANTA CRUZ ITUNDUJIA,0.0,88.09362877305986,11.906371226940156,0.0
SANTA CRUZ NUNDACO,0.0,100.0,0.0,0.0
SANTA CRUZ TACAHUA,0.0,100.0,0.0,0.0
SANTA CRUZ TAYATA,0.0,100.0,0.0,0.0
SANTA LUCÍA MONTEVERDE,0.0,100.0,0.0,0.0
HEROICA CIUDAD DE TLAXIACO,0.0,100.0,0.0,0.0
SANTA MARÍA DEL ROSARIO,0.0,100.0,0.0,0.0
SANTA MARÍA IPALAPA,0.0,16.233758220523043,83.76624177947696,0.0
SANTA MARÍA TATALTEPEC,0.0,100.0,0.0,0.0
SANTA MARÍA YOLOTEPEC,0.0,100.0,0.0,0.0
SANTA MARÍA YOSOYÚA,0.0,100.0,0.0,0.0
SANTA MARÍA YUCUHITI,0.0,100.0,0.0,0.0
SANTA MARÍA ZACATEPEC,0.0,16.482926365304916,83.51707363469508,0.0
SANTIAGO NUNDICHE,0.0,100.0,0.0,0.0
SANTIAGO NUYOÓ,0.0,100.0,0.0,0.0
SANTIAGO YOSONDÚA,0.0,100.0,0.0,0.0
SANTO DOMINGO IXCATLÁN,0.0,100.0,0.0,0.0
SANTO TOMÁS OCOTEPEC,0.0,99.99999999999999,0.0,0.0
ASUNCIÓN OCOTLÁN,0.0,100.0,0.0,0.0
CIÉNEGA DE ZIMATLÁN,0.0,100.0,0.0,0.0
CUILÁPAM DE GUERRERO,0.0,100.0,0.0,0.0
GUADALUPE ETLA,0.0,100.0,0.0,0.0
MAGDALENA APASCO,0.0,100.0,0.0,0.0
MAGDALENA MIXTEPEC,0.0,100.0,0.0,0.0
MAGDALENA OCOTLÁN,0.0,100.0,0.0,0.0
NAZARENO ETLA,0.0,100.0,0.0,0.0
OAXACA DE JUÁREZ,0.0,100.0,0.0,0.0
OCOTLÁN DE MORELOS,0.0,100.00000000000001,0.0,0.0
SAN JOSÉ DEL PROGRESO,0.0,100.0,0.0,0.0
REYES ETLA,0.0,100.0,0.0,0.0
SAN AGUSTÍN DE LAS JUNTAS,0.0,99.99999999999999,0.0,0.0
SAN AGUSTÍN ETLA,0.0,100.0,0.0,0.0
SAN AGUSTÍN YATARENI,0.0,100.0,0.0,0.0
SAN ANDRÉS HUAYÁPAM,0.0,100.0,0.0,0.0
SAN ANDRÉS IXTLAHUACA,0.0,100.0,0.0,0.0
SAN ANDRÉS ZAUTLA,0.0,100.0,0.0,0.0
SAN ANTONINO CASTILLO VELASCO,0.0,100.0,0.0,0.0
SAN ANTONINO EL ALTO,0.0,100.0,0.0,0.0
SAN ANTONIO DE LA CAL,0.0,100.00000000000001,0.0,0.0
SAN ANTONIO HUITEPEC,0.0,100.0,0.0,0.0
SAN BALTAZAR CHICHICÁPAM,0.0,100.0,0.0,0.0
SAN BARTOLO COYOTEPEC,0.0,100.0,0.0,0.0
SAN BERNARDO MIXTEPEC,0.0,100.0,0.0,0.0
SAN DIONISIO OCOTLÁN,0.0,100.0,0.0,0.0
SAN FELIPE TEJALÁPAM,0.0,100.0,0.0,0.0
SAN FRANCISCO TELIXTLAHUACA,0.0,100.0,0.0,0.0
SAN JACINTO AMILPAS,0.0,100.0,0.0,0.0
SAN JERÓNIMO SOSOLA,0.0,100.0,0.0,0.0
SAN JERÓNIMO TAVICHE,0.0,99.99999999999999,0.0,0.0
ÁNIMAS TRUJANO,0.0,100.0,0.0,0.0
SAN JUAN BAUTISTA ATATLAHUCA,0.0,100.0,0.0,0.0
SAN JUAN BAUTISTA GUELACHE,0.0,100.0,0.0,0.0
SAN JUAN BAUTISTA JAYACATLÁN,0.0,100.0,0.0,0.0
SAN JUAN CHILATECA,0.0,100.0,0.0,0.0
SAN JUAN DEL ESTADO,0.0,100.0,0.0,0.0
SAN LORENZO CACAOTEPEC,0.0,100.0,0.0,0.0
SAN MARTÍN TILCAJETE,0.0,100.0,0.0,0.0
SAN MIGUEL MIXTEPEC,0.0,100.0,0.0,0.0
SAN MIGUEL PERAS,0.0,100.0,0.0,0.0
SAN MIGUEL TILQUIÁPAM,0.0,100.0,0.0,0.0
SAN PABLO CUATRO VENADOS,0.0,100.0,0.0,0.0
SAN PABLO ETLA,0.0,100.0,0.0,0.0
SAN PABLO HUITZO,0.0,100.0,0.0,0.0
SAN PABLO HUIXTEPEC,0.0,100.0,0.0,0.0
SAN PEDRO APÓSTOL,0.0,100.0,0.0,0.0
SAN PEDRO IXTLAHUACA,0.0,100.0,0.0,0.0
SAN PEDRO MÁRTIR,0.0,100.0,0.0,0.0
SAN PEDRO TAVICHE,0.0,100.0,0.0,0.0
VILLA DE ETLA,0.0,100.0,0.0,0.0
SAN RAYMUNDO JALPAN,0.0,100.0,0.0,0.0
SAN SEBASTIÁN TUTLA,0.0,100.0,0.0,0.0
SANTA ANA TLAPACOYAN,0.0,100.0,0.0,0.0
SANTA ANA ZEGACHE,0.0,100.0,0.0,0.0
SANTA CATARINA MINAS,0.0,100.0,0.0,0.0
SANTA CATARINA QUIANÉ,0.0,100.0,0.0,0.0
SANTA CRUZ AMILPAS,0.0,100.0,0.0,0.0
SANTA CRUZ MIXTEPEC,0.0,100.0,0.0,0.0
SANTA CRUZ XOXOCOTLÁN,0.0,100.0,0.0,0.0
SANTA GERTRUDIS,0.0,100.0,0.0,0.0
SANTA INÉS DEL MONTE,0.0,100.0,0.0,0.0
SANTA INÉS YATZECHE,0.0,100.0,0.0,0.0
SANTA LUCÍA DEL CAMINO,0.0,100.0,0.0,0.0
SANTA LUCÍA OCOTLÁN,0.0,100.0,0.0,0.0
AYOQUEZCO DE ALDAMA,0.0,100.0,0.0,0.0
SANTA MARÍA ATZOMPA,0.0,100.0,0.0,0.0
SANTA MARÍA COYOTEPEC,0.0,100.0,0.0,0.0
SANTA MARÍA DEL TULE,0.0,99.99999999999999,0.0,0.0
SANTA MARÍA PEÑOLES,0.0,100.0,0.0,0.0
SANTIAGO APÓSTOL,0.0,100.0,0.0,0.0
SANTIAGO SUCHILQUITONGO,0.0,100.0,0.0,0.0
SANTIAGO TENANGO,0.0,100.0,0.0,0.0
SANTIAGO TLAZOYALTEPEC,0.0,100.0,0.0,0.0
SANTO DOMINGO TOMALTEPEC,0.0,100.0,0.0,0.0
SANTO TOMÁS JALIEZA,0.0,100.0,0.0,0.0
SANTO TOMÁS MAZALTEPEC,0.0,100.0,0.0,0.0
SOLEDAD ETLA,0.0,100.0,0.0,0.0
TLALIXTAC DE CABRERA,0.0,100.00000000000001,0.0,0.0
TRINIDAD ZAACHILA,0.0,100.0,0.0,0.0
YAXE,0.0,100.0,0.0,0.0
VILLA DE ZAACHILA,0.0,100.0,0.0,0.0
ZIMATLÁN DE ÁLVAREZ,0.0,100.0,0.0,0.0
MAGDALENA TEITIPAC,0.0,100.0,0.0,0.0
ROJAS DE CUAUHTÉMOC,0.0,100.0,0.0,0.0
SAN BARTOLOMÉ QUIALANA,0.0,100.0,0.0,0.0
SAN DIONISIO OCOTEPEC,0.0,100.0,0.0,0.0
SAN FRANCISCO LACHIGOLÓ,0.0,100.0,0.0,0.0
SAN JUAN DEL RÍO,0.0,100.0,0.0,0.0
SAN JUAN GUELAVÍA,0.0,100.0,0.0,0.0
SAN JUAN TEITIPAC,0.0,100.0,0.0,0.0
SAN LORENZO ALBARRADAS,0.0,100.00000000000001,0.0,0.0
SAN LUCAS QUIAVINÍ,0.0,100.0,0.0,0.0
SAN PABLO VILLA DE MITLA,0.0,100.00000000000001,0.0,0.0
SAN PEDRO QUIATONI,0.0,100.0,0.0,0.0
SAN PEDRO TOTOLÁPAM,0.0,100.0,0.0,0.0
SAN SEBASTIÁN ABASOLO,0.0,100.0,0.0,0.0
SAN SEBASTIÁN TEITIPAC,0.0,100.0,0.0,0.0
SANTA ANA DEL VALLE,0.0,100.0,0.0,0.0
SANTA CRUZ PAPALUTLA,0.0,100.0,0.0,0.0
SANTA MARÍA GUELACÉ,0.0,100.0,0.0,0.0
SANTA MARÍA ZOQUITLÁN,0.0,100.0,0.0,0.0
SANTIAGO MATATLÁN,0.0,100.0,0.0,0.0
SANTO DOMINGO ALBARRADAS,0.0,91.8691387706213,0.0,8.130861229378691
TEOTITLÁN DEL VALLE,0.0,100.0,0.0,0.0
SAN JERÓNIMO TLACOCHAHUAYA,0.0,100.0,0.0,0.0
TLACOLULA DE MATAMOROS,0.0,100.0,0.0,0.0
VILLA DÍAZ ORDAZ,0.0,100.00000000000001,0.0,0.0
COATECAS ALTAS,0.0,100.0,0.0,0.0
LA COMPAÑÍA,0.0,100.0,0.0,0.0
HEROICA CIUDAD DE EJUTLA DE CRESPO,0.0,100.0,0.0,0.0
MIAHUATLÁN DE PORFIRIO DÍAZ,0.0,100.0,0.0,0.0
MONJAS,0.0,100.0,0.0,0.0
LA PE,0.0,99.99999999999999,0.0,0.0
SAN AGUSTÍN AMATENGO,0.0,100.0,0.0,0.0
SAN ANDRÉS PAXTLÁN,0.0,50.24325315299443,0.0,49.75674684700556
SAN ANDRÉS ZABACHE,0.0,100.0,0.0,0.0
SAN CRISTÓBAL AMATLÁN,0.0,99.997721589494,0.0,0.002278410505995323
SAN FRANCISCO LOGUECHE,0.0,100.0,0.0,0.0
SAN FRANCISCO OZOLOTEPEC,0.0,0.0,0.0,100.0
SAN ILDEFONSO AMATLÁN,0.0,100.0,0.0,0.0
SAN JERÓNIMO COATLÁN,0.0,99.99999999999999,0.0,0.0
SAN JOSÉ DEL PEÑASCO,0.0,100.0,0.0,0.0
SAN JOSÉ LACHIGUIRI,0.0,100.0,0.0,0.0
SAN JUAN LACHIGALLA,0.0,100.0,0.0,0.0
SAN JUAN MIXTEPEC,0.0,73.2240691947939,0.0,26.775930805206112
SAN JUAN OZOLOTEPEC,0.0,0.0,0.0,100.0
SAN LUIS AMATLÁN,0.0,100.0,0.0,0.0
SAN MARCIAL OZOLOTEPEC,0.0,0.0,0.0,100.0
SAN MARTÍN DE LOS CANSECOS,0.0,100.0,0.0,0.0
SAN MARTÍN LACHILÁ,0.0,100.0,0.0,0.0
SAN MATEO RÍO HONDO,0.0,0.0,0.0,100.0
SAN MIGUEL COATLÁN,0.0,97.36878777516145,0.0,2.6312122248385523
SAN MIGUEL EJUTLA,0.0,100.0,0.0,0.0
SAN MIGUEL SUCHIXTEPEC,0.0,0.0,0.0,100.0
SAN NICOLÁS,0.0,100.0,0.0,0.0
SAN PABLO COATLÁN,0.0,100.00000000000003,0.0,0.0
SAN PEDRO MIXTEPEC,0.0,16.02398641046513,0.0,83.97601358953487
SAN SEBASTIÁN COATLÁN,0.0,99.99999999999999,0.0,0.0
SAN SEBASTIÁN RÍO HONDO,0.0,24.266512899926294,0.0,75.7334871000737
SAN SIMÓN ALMOLONGAS,0.0,100.0,0.0,0.0
SANTA ANA,0.0,100.0,0.0,0.0
SANTA CATARINA CUIXTLA,0.0,100.0,0.0,0.0
SANTA CRUZ XITLA,0.0,100.0,0.0,0.0
